"subtopics","paper","conf","year","status","topic"
"32","1570287741","13","2016","2","5"
"32","61689","1","2010","2","5"
"32","163827","14","2017","1","5"
"32","94023","5","2012","1","5"
"32","150472","12","2016","1","5"
"32","120108","8","2014","1","5"
"32","78387","3","2011","1","5"
"32","62480","1","2010","2","5"
"32","121690","8","2014","1","5"
"32","107292","7","2013","2","5"
"32","118698","8","2014","1","5"
"32","99924","6","2012","1","5"
"32","106552","6","2012","1","5"
"32","62492","1","2010","2","5"
"32","121675","8","2014","2","5"
"32","78338","3","2011","2","5"
"32","121688","8","2014","2","5"
"32","121392","8","2014","1","5"
"32","134523","9","2015","1","5"
"32","149619","12","2016","2","5"
"32","1570165185","10","2015","1","5"
"32","84196","4","2011","1","5"
"32","62436","1","2010","1","5"
"32","98372","6","2012","1","5"
"32","137422","9","2015","1","5"
"32","120965","8","2014","2","5"
"32","121834","8","2014","1","5"
"32","107294","7","2013","1","5"
"32","84100","4","2011","2","5"
"32","73918","2","2010","1","5"
"32","108717","7","2013","1","5"
"32","78461","3","2011","1","5"
"32","99307","6","2012","2","5"
"32","61572","1","2010","2","5"
"32","94064","5","2012","1","5"
"32","106531","6","2012","1","5"
"32","73819","2","2010","1","5"
"32","108370","6","2012","1","5"
"32","73870","2","2010","1","5"
"32","73986","2","2010","1","5"
"32","73493","2","2010","1","5"
"32","121825","8","2014","2","5"
"32","120978","8","2014","1","5"
"32","121673","8","2014","1","5"
"32","163846","14","2017","1","5"
"32","62494","1","2010","1","5"
"32","108824","7","2013","1","5"
"32","135438","9","2015","1","5"
"32","73176","2","2010","2","5"
"32","108792","7","2013","1","5"
"32","78287","3","2011","2","5"
"32","121655","8","2014","2","5"
"32","92618","5","2012","1","5"
"32","78388","3","2011","1","5"
"32","1570163815","10","2015","1","5"
"32","94042","5","2012","1","5"
"32","62500","1","2010","1","5"
"32","98386","6","2012","2","5"
"32","93369","5","2012","2","5"
"32","78371","3","2011","1","5"
"32","83982","4","2011","2","5"
"32","73516","2","2010","1","5"
"32","98356","6","2012","2","5"
"32","94030","5","2012","2","5"
"32","61151","1","2010","1","5"
"32","150073","12","2016","2","5"
"32","83282","4","2011","2","5"
"32","98347","6","2012","1","5"
"32","85742","4","2011","2","5"
"32","73385","2","2010","1","5"
"32","1570287677","13","2016","2","5"
"32","73917","2","2010","1","5"
"32","73993","2","2010","2","5"
"32","101286","6","2012","1","5"
"32","93917","5","2012","1","5"
"32","70702","2","2010","1","5"
"32","93386","5","2012","1","5"
"32","72840","2","2010","1","5"
"32","163966","14","2017","1","5"
"32","150051","12","2016","1","5"
"32","120561","8","2014","1","5"
"32","62491","1","2010","2","5"
"32","78468","3","2011","1","5"
"32","73044","2","2010","1","5"
"32","94073","5","2012","1","5"
"32","1570159731","10","2015","2","5"
"32","92552","5","2012","1","5"
"32","99298","6","2012","2","5"
"32","163324","14","2017","1","5"
"32","62422","1","2010","2","5"
"32","62468","1","2010","2","5"
"32","73946","2","2010","1","5"
"32","73912","2","2010","2","5"
"32","99336","6","2012","2","5"
"32","78390","3","2011","1","5"
"32","78413","3","2011","1","5"
"33","150091","12","2016","1","5"
"33","150126","12","2016","1","5"
"33","1570291076","13","2016","2","5"
"33","163953","14","2017","1","5"
"33","73171","2","2010","1","5"
"33","134445","9","2015","1","5"
"33","80834","3","2011","2","5"
"33","150160","12","2016","1","5"
"33","163916","14","2017","1","5"
"33","121685","8","2014","2","5"
"33","78427","3","2011","1","5"
"33","62898","1","2010","1","5"
"33","73899","2","2010","1","5"
"33","1570282054","13","2016","2","5"
"33","108839","7","2013","1","5"
"33","108737","7","2013","2","5"
"33","73243","2","2010","2","5"
"33","73882","2","2010","2","5"
"33","163975","14","2017","1","5"
"33","106955","7","2013","1","5"
"33","73873","2","2010","1","5"
"33","106767","7","2013","1","5"
"33","72840","2","2010","1","5"
"33","1570287869","13","2016","2","5"
"33","84242","4","2011","1","5"
"33","94138","5","2012","1","5"
"33","73039","2","2010","2","5"
"33","62206","1","2010","1","5"
"33","77825","3","2011","1","5"
"33","164217","14","2017","1","5"
"33","93972","5","2012","1","5"
"33","62360","1","2010","1","5"
"33","150152","12","2016","1","5"
"33","134620","9","2015","1","5"
"33","62299","1","2010","2","5"
"33","78466","3","2011","1","5"
"33","106907","7","2013","1","5"
"33","62542","1","2010","1","5"
"33","163998","14","2017","1","5"
"33","108385","7","2013","1","5"
"33","71185","2","2010","1","5"
"33","1570169283","10","2015","2","5"
"33","62528","1","2010","1","5"
"33","108776","7","2013","2","5"
"33","73898","2","2010","1","5"
"33","1570165025","10","2015","2","5"
"33","164312","14","2017","1","5"
"33","150431","12","2016","2","5"
"34","84396","4","2011","1","5"
"34","120880","8","2014","2","5"
"34","134374","9","2015","1","5"
"34","150019","12","2016","1","5"
"34","137322","9","2015","2","5"
"34","121707","8","2014","1","5"
"34","107144","7","2013","2","5"
"34","137414","9","2015","1","5"
"34","137464","9","2015","1","5"
"34","163787","14","2017","1","5"
"34","93975","5","2012","2","5"
"34","107145","7","2013","1","5"
"35","137273","9","2015","2","5"
"35","107280","7","2013","2","5"
"35","137438","9","2015","2","5"
"35","1570163993","10","2015","1","5"
"35","148452","12","2016","1","5"
"35","62296","1","2010","1","5"
"35","1570287522","13","2016","1","5"
"35","137312","9","2015","2","5"
"35","73892","2","2010","1","5"
"35","149696","12","2016","2","5"
"35","107178","7","2013","1","5"
"35","150104","12","2016","1","5"
"35","163929","14","2017","1","5"
"35","108472","7","2013","1","5"
"35","108837","7","2013","1","5"
"35","99374","6","2012","1","5"
"35","148795","12","2016","1","5"
"35","108706","7","2013","1","5"
"35","84346","4","2011","2","5"
"35","98311","6","2012","1","5"
"35","73666","2","2010","1","5"
"35","99083","6","2012","1","5"
"35","1570291865","13","2016","1","5"
"35","150095","12","2016","1","5"
"35","93347","5","2012","2","5"
"35","164230","14","2017","2","5"
"35","73120","2","2010","2","5"
"35","1570279863","13","2016","2","5"
"35","93901","5","2012","1","5"
"35","108750","7","2013","1","5"
"35","78578","3","2011","2","5"
"35","137382","9","2015","1","5"
"35","1570285917","13","2016","1","5"
"35","134509","9","2015","2","5"
"35","1570206671","11","2015","2","5"
"35","61883","1","2010","2","5"
"35","94019","5","2012","2","5"
"35","121623","8","2014","1","5"
"35","94059","5","2012","1","5"
"35","162248","14","2017","2","5"
"35","93863","5","2012","1","5"
"35","78430","3","2011","1","5"
"35","78483","3","2011","2","5"
"35","108648","7","2013","1","5"
"35","94010","5","2012","1","5"
"35","137410","9","2015","1","5"
"35","149965","12","2016","2","5"
"35","93573","5","2012","1","5"
"35","73007","2","2010","2","5"
"35","84273","4","2011","1","5"
"35","1570291080","13","2016","1","5"
"35","121620","8","2014","1","5"
"35","84227","4","2011","1","5"
"35","93357","5","2012","1","5"
"35","132694","9","2015","2","5"
"35","94110","5","2012","2","5"
"35","99334","6","2012","1","5"
"35","78428","3","2011","2","5"
"35","121699","8","2014","1","5"
"35","1570290312","13","2016","2","5"
"35","77696","3","2011","1","5"
"35","1570291071","13","2016","2","5"
"35","150392","12","2016","2","5"
"35","78492","3","2011","1","5"
"35","93898","5","2012","1","5"
"35","108801","7","2013","1","5"
"35","94122","5","2012","1","5"
"35","163895","14","2017","2","5"
"35","121632","8","2014","1","5"
"35","93712","5","2012","2","5"
"35","78323","3","2011","2","5"
"35","62410","1","2010","2","5"
"35","93917","5","2012","1","5"
"35","107279","7","2013","1","5"
"35","108768","7","2013","2","5"
"35","98340","6","2012","1","5"
"35","62194","1","2010","1","5"
"35","108739","7","2013","2","5"
"35","164216","14","2017","2","5"
"35","1570285572","13","2016","2","5"
"35","78449","3","2011","1","5"
"35","163316","14","2017","2","5"
"35","98370","6","2012","2","5"
"35","1570291117","13","2016","2","5"
"35","1570281917","13","2016","1","5"
"35","149571","12","2016","1","5"
"35","107300","7","2013","1","5"
"35","1570164227","10","2015","2","5"
"35","78188","3","2011","1","5"
"35","108823","7","2013","1","5"
"35","73821","2","2010","1","5"
"35","93384","5","2012","1","5"
"35","85743","4","2011","1","5"
"35","73958","2","2010","1","5"
"35","150454","12","2016","2","5"
"35","72931","2","2010","1","5"
"35","150121","12","2016","1","5"
"35","94052","5","2012","1","5"
"35","135562","9","2015","1","5"
"35","92106","5","2012","1","5"
"35","108783","7","2013","1","5"
"35","150019","12","2016","1","5"
"35","61446","1","2010","1","5"
"35","93999","5","2012","1","5"
"36","108804","7","2013","1","6"
"36","108819","7","2013","1","6"
"36","62533","1","2010","2","6"
"36","1570207185","11","2015","2","6"
"36","94057","5","2012","1","6"
"36","133797","9","2015","1","6"
"36","134438","9","2015","1","6"
"36","137403","9","2015","1","6"
"36","71209","2","2010","2","6"
"36","73962","2","2010","2","6"
"36","149562","12","2016","2","6"
"36","137451","9","2015","2","6"
"36","99083","6","2012","1","6"
"36","121674","8","2014","1","6"
"36","108839","7","2013","1","6"
"36","61636","1","2010","2","6"
"36","163854","14","2017","1","6"
"36","108768","7","2013","2","6"
"36","137450","9","2015","1","6"
"36","1570169283","10","2015","2","6"
"36","108216","7","2013","2","6"
"36","134537","9","2015","1","6"
"36","73626","2","2010","2","6"
"36","84212","4","2011","2","6"
"36","62266","1","2010","2","6"
"36","107145","7","2013","1","6"
"36","107279","7","2013","1","6"
"36","121819","8","2014","2","6"
"36","137597","9","2015","2","6"
"36","163461","14","2017","1","6"
"36","61054","1","2010","2","6"
"36","108385","7","2013","1","6"
"36","121401","8","2014","2","6"
"36","62463","1","2010","1","6"
"36","1570171627","10","2015","2","6"
"36","93510","5","2012","1","6"
"36","163931","14","2017","2","6"
"36","1570164893","10","2015","1","6"
"36","137516","9","2015","1","6"
"36","108185","7","2013","1","6"
"36","78224","3","2011","1","6"
"36","121045","8","2014","1","6"
"36","84098","4","2011","1","6"
"36","137481","9","2015","1","6"
"36","62442","1","2010","1","6"
"36","78384","3","2011","2","6"
"36","149965","12","2016","2","6"
"36","163972","14","2017","2","6"
"36","78367","3","2011","2","6"
"36","108812","7","2013","1","6"
"36","93365","5","2012","2","6"
"36","121835","8","2014","2","6"
"36","94115","5","2012","1","6"
"36","1570291080","13","2016","1","6"
"36","107307","7","2013","1","6"
"36","121706","8","2014","1","6"
"36","93995","5","2012","1","6"
"36","61783","1","2010","1","6"
"36","137132","9","2015","1","6"
"36","61931","1","2010","2","6"
"36","78379","3","2011","1","6"
"36","61151","1","2010","1","6"
"36","1570161239","10","2015","2","6"
"36","93931","5","2012","2","6"
"36","62343","1","2010","1","6"
"36","108707","7","2013","2","6"
"36","1570172335","10","2015","2","6"
"36","137438","9","2015","2","6"
"36","1570282229","13","2016","2","6"
"36","84273","4","2011","1","6"
"36","1570287809","13","2016","1","6"
"36","92730","5","2012","1","6"
"36","121552","8","2014","1","6"
"36","108472","7","2013","1","6"
"36","62410","1","2010","2","6"
"36","108824","7","2013","1","6"
"36","85731","4","2011","1","6"
"36","62382","1","2010","1","6"
"36","62450","1","2010","1","6"
"36","149844","12","2016","1","6"
"36","137488","9","2015","1","6"
"36","108376","7","2013","1","6"
"36","134258","9","2015","1","6"
"36","134421","9","2015","1","6"
"36","137483","9","2015","1","6"
"36","108737","7","2013","2","6"
"36","1570191545","11","2015","1","6"
"36","62180","1","2010","2","6"
"36","150134","12","2016","1","6"
"36","121652","8","2014","1","6"
"36","73453","2","2010","2","6"
"36","121596","8","2014","2","6"
"36","137430","9","2015","1","6"
"36","107055","7","2013","2","6"
"36","121697","8","2014","2","6"
"36","149645","12","2016","1","6"
"36","108721","7","2013","2","6"
"36","108810","7","2013","1","6"
"36","62539","1","2010","1","6"
"36","108788","7","2013","1","6"
"36","108347","7","2013","2","6"
"36","1570287743","13","2016","1","6"
"36","108750","7","2013","1","6"
"36","108756","7","2013","1","6"
"36","93620","5","2012","1","6"
"36","149103","12","2016","1","6"
"36","94085","5","2012","2","6"
"36","120968","8","2014","2","6"
"36","149348","12","2016","1","6"
"36","93954","5","2012","1","6"
"36","1570282719","13","2016","2","6"
"36","121672","8","2014","1","6"
"36","134620","9","2015","1","6"
"36","163956","14","2017","1","6"
"36","137486","9","2015","1","6"
"36","73902","2","2010","1","6"
"36","163319","14","2017","2","6"
"36","1570165321","10","2015","2","6"
"36","118698","8","2014","1","6"
"36","149654","12","2016","1","6"
"36","164212","14","2017","1","6"
"36","137410","9","2015","1","6"
"36","1570148463","10","2015","1","6"
"36","62470","1","2010","2","6"
"36","121666","8","2014","2","6"
"36","73900","2","2010","1","6"
"36","108777","7","2013","2","6"
"36","62456","1","2010","2","6"
"36","108375","7","2013","2","6"
"36","93330","5","2012","1","6"
"36","1570163807","10","2015","2","6"
"36","78466","3","2011","1","6"
"36","73735","2","2010","2","6"
"36","108776","7","2013","2","6"
"36","93963","5","2012","1","6"
"36","92738","5","2012","1","6"
"36","1570158015","10","2015","2","6"
"36","133949","9","2015","2","6"
"36","150043","12","2016","1","6"
"36","61420","1","2010","1","6"
"36","1570287791","13","2016","2","6"
"36","121801","8","2014","2","6"
"36","62317","1","2010","2","6"
"36","62512","1","2010","1","6"
"36","150488","12","2016","2","6"
"37","93597","5","2012","2","6"
"37","94042","5","2012","1","6"
"37","108804","7","2013","1","6"
"37","121810","8","2014","2","6"
"37","121693","8","2014","1","6"
"37","94072","5","2012","1","6"
"37","121593","8","2014","2","6"
"37","121702","8","2014","1","6"
"37","93357","5","2012","1","6"
"37","82552","4","2011","2","6"
"37","98356","6","2012","2","6"
"37","85646","4","2011","2","6"
"37","78461","3","2011","1","6"
"37","94020","5","2012","1","6"
"37","108775","7","2013","1","6"
"37","137451","9","2015","2","6"
"37","99387","6","2012","1","6"
"37","84377","4","2011","2","6"
"37","62206","1","2010","1","6"
"37","137414","9","2015","1","6"
"37","99335","6","2012","1","6"
"37","62509","1","2010","1","6"
"37","99326","6","2012","2","6"
"37","98346","6","2012","2","6"
"37","94067","5","2012","2","6"
"37","62330","1","2010","2","6"
"37","78390","3","2011","1","6"
"37","101273","6","2012","1","6"
"37","85810","4","2011","2","6"
"37","108812","7","2013","1","6"
"37","99374","6","2012","1","6"
"37","108803","7","2013","1","6"
"37","121555","8","2014","1","6"
"37","121052","8","2014","1","6"
"37","99330","6","2012","1","6"
"37","121707","8","2014","1","6"
"37","1570163595","10","2015","2","6"
"37","99257","6","2012","2","6"
"37","62411","1","2010","2","6"
"37","62543","1","2010","1","6"
"37","61130","1","2010","2","6"
"37","93394","5","2012","1","6"
"37","94061","5","2012","1","6"
"37","92618","5","2012","1","6"
"37","84231","4","2011","1","6"
"37","137311","9","2015","2","6"
"37","94057","5","2012","1","6"
"37","93981","5","2012","1","6"
"37","73908","2","2010","1","6"
"37","73207","2","2010","1","6"
"37","98382","6","2012","2","6"
"37","78391","3","2011","1","6"
"37","98206","6","2012","2","6"
"37","62471","1","2010","1","6"
"37","61843","1","2010","1","6"
"37","107241","7","2013","2","6"
"37","121439","8","2014","1","6"
"37","85636","4","2011","2","6"
"38","1570206671","11","2015","2","6"
"38","1570171569","10","2015","2","6"
"38","150111","12","2016","2","6"
"38","94072","5","2012","1","6"
"38","1570165157","10","2015","2","6"
"38","121413","8","2014","1","6"
"38","108744","7","2013","1","6"
"38","121340","8","2014","2","6"
"38","62415","1","2010","1","6"
"38","121652","8","2014","1","6"
"38","137517","9","2015","2","6"
"38","60679","1","2010","2","6"
"38","62175","1","2010","2","6"
"38","85810","4","2011","2","6"
"38","121623","8","2014","1","6"
"38","133859","9","2015","2","6"
"38","1570154833","10","2015","1","6"
"38","137469","9","2015","2","6"
"38","80842","3","2011","2","6"
"38","1570165141","10","2015","1","6"
"38","150480","12","2016","1","6"
"38","92790","5","2012","2","6"
"38","98319","6","2012","1","6"
"39","99311","6","2012","1","6"
"39","101750","6","2012","1","6"
"39","62454","1","2010","1","6"
"39","84143","4","2011","1","6"
"39","137383","9","2015","1","6"
"39","92697","5","2012","1","6"
"39","61454","1","2010","1","6"
"39","62283","1","2010","1","6"
"39","134511","9","2015","2","6"
"39","93958","5","2012","2","6"
"39","93925","5","2012","1","6"
