,Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao.Piche,Temp.Comp.Media,Umidade.Relativa.Media,Velocidade.do.Vento.Media
1825,1,4/3/2003,2,0.2,169,22.8,,27,580,116,
1826,1,5/3/2003,1,,193,,10.9,27,614,102,102.888
1827,1,5/3/2003,2,0,193,21.8,,27,614,102,
1828,1,6/3/2003,1,,212,,7.9,27,653,100,137.184
1829,1,6/3/2003,2,0,212,23.2,,27,653,100,
1830,1,7/3/2003,1,,177,,1.9,27,605,137,0.8574
1831,1,7/3/2003,2,1.9,177,24,,27,605,137,
1832,1,8/3/2003,1,,195,,8.6,27,639,106,137.184
1833,1,8/3/2003,2,0.2,195,23.9,,27,639,106,
1834,1,9/3/2003,1,,193,,10.1,27,640,97,222.924
1835,1,9/3/2003,2,0,193,23.9,,27,640,97,
1836,1,10/3/2003,1,,201,,7.7,27,658,109,0.68592
1837,1,10/3/2003,2,0,201,24.4,,27,658,109,
1838,1,11/3/2003,1,,184,,6.1,27,611,132,0.8574
1839,1,11/3/2003,2,9.6,184,23.6,,27,611,132,
1840,1,12/3/2003,1,,152,,4.5,27,538,144,240.072
1841,1,12/3/2003,2,16.1,152,22.8,,27,538,144,
1842,1,13/03/2003,1,,136,,3.1,27,455,77,0.8574
1843,1,13/03/2003,2,9.1,136,21.1,,27,455,77,
1844,1,14/03/2003,1,,165,,8.7,27,484,105,0.8574
1845,1,14/03/2003,2,0,165,19.4,,27,484,105,
1846,1,15/03/2003,1,,158,,3.6,27,509,121,0.8574
1847,1,16/03/2003,1,,158,,,27,466,136,240.072
1848,1,17/03/2003,1,,158,,,27,398,53,154.332
1849,1,17/03/2003,2,0,158,16,,27,398,53,
1850,1,18/03/2003,1,,179,,10.4,27,493,61,0.8574
1851,1,19/03/2003,1,,179,,,27,612,53,102.888
1852,1,20/03/2003,1,,179,,,27,554,109,25.722
1853,1,21/03/2003,1,,179,,,27,337,86,25.722
1854,1,21/03/2003,2,29.1,179,18.3,,27,337,86,
1855,1,22/03/2003,1,,123,,5.7,27,303,79,0.68592
1856,1,22/03/2003,2,1.4,123,14.9,,27,303,79,
1857,1,23/03/2003,1,,130,,8.5,27,333,95,205.776
1858,1,23/03/2003,2,0,130,14.6,,27,333,95,
1859,1,24/03/2003,1,,142,,9.7,27,393,96,274.368
1860,1,24/03/2003,2,0,142,17.1,,27,393,96,
1861,1,25/03/2003,1,,138,,6.9,27,412,81,240.072
1862,1,25/03/2003,2,0,138,17.7,,27,412,81,
1863,1,26/03/2003,1,,138,,5.3,27,419,92,222.924
1864,1,26/03/2003,2,0,138,19.6,,27,419,92,
1865,1,27/03/2003,1,,169,,10,27,470,95,274.368
1866,1,27/03/2003,2,0,169,18.6,,27,470,95,
1867,1,28/03/2003,1,,173,,10.1,27,479,80,102.888
1868,1,28/03/2003,2,0,173,17.7,,27,479,80,
1869,1,29/03/2003,1,,189,,9.9,27,566,62,0.68592
1870,1,29/03/2003,2,0,189,19,,27,566,62,
1871,1,30/03/2003,1,,187,,6.9,27,553,86,0.8574
1872,1,30/03/2003,2,0,187,20.7,,27,553,86,
1873,1,31/03/2003,1,,123,,1.3,27,429,152,154.332
1874,1,31/03/2003,2,0.7,123,21.3,,27,429,152,
1875,1,1/4/2003,1,,121,,6.2,27,352,108,0.8574
1876,1,1/4/2003,2,0.3,121,18.5,,27,352,108,
1877,1,2/4/2003,1,,118,,9.8,27,330,99,205.776
1878,1,2/4/2003,2,0,118,16,,27,330,99,
1879,1,3/4/2003,1,,115,,4,27,331,110,0.8574
1880,1,3/4/2003,2,0,115,14.6,,27,331,110,
1881,1,4/4/2003,1,,116,,1.4,27,378,133,274.368
1882,1,4/4/2003,2,8.4,116,18,,27,378,133,
1883,1,5/4/2003,1,,105,,2.6,27,300,147,308.664
1884,1,5/4/2003,2,0,105,17,,27,300,147,
1885,1,6/4/2003,1,,114,,6.4,27,294,123,120.036
1886,1,6/4/2003,2,3.4,114,16.8,,27,294,123,
1887,1,7/4/2003,1,,124,,9.5,27,301,90,0.68592
1888,1,7/4/2003,2,0,124,14.4,,27,301,90,
1889,1,8/4/2003,1,,144,,9.5,27,336,92,0.8574
1890,1,8/4/2003,2,0,144,13.8,,27,336,92,
1891,1,9/4/2003,1,,149,,8.3,27,407,60,222.924
1892,1,9/4/2003,2,0,149,16,,27,407,60,
1893,1,10/4/2003,1,,107,,5.1,27,298,100,0.51444
1894,1,10/4/2003,2,0,107,18.4,,27,298,100,
1895,1,11/4/2003,1,,78,,9.8,27,173,12,617.328
1896,1,11/4/2003,2,0,78,11.8,,27,173,12,
1897,1,12/4/2003,1,,80,*(&,8.6,27,153,64,291.516
1898,1,12/4/2003,2,0,80,10.9,,27,153,64,
1899,1,13/04/2003,1,,99,,8.3,27,173,94,0.51444
1900,1,13/04/2003,2,0,99,10.8,,27,173,94,
1901,1,14/04/2003,1,,144,,9,27,315,79,0.68592
1902,1,14/04/2003,2,0,144,13.4,,27,315,79,
1903,1,15/04/2003,1,,154,,9.1,27,358,42,102.888
1904,1,15/04/2003,2,0,154,14,,27,358,42,
1905,1,16/04/2003,1,,169,,8.6,27,358,97,0.8574
1906,1,16/04/2003,2,0,169,14.2,,27,358,97,
1907,1,17/04/2003,1,,167,,9.2,27,403,87,0.51444
1908,1,17/04/2003,2,0,167,15.8,,27,403,87,
1909,1,18/04/2003,1,,161,,3.2,27,457,132,102.888
1910,1,18/04/2003,2,0,161,20,,27,457,132,
1911,1,19/04/2003,1,,87,,1.6,27,305,73,4.287
1912,1,19/04/2003,2,20.6,87,19.1,,27,305,73,
1913,1,20/04/2003,1,,97,,9.1,27,185,87,137.184
1914,1,20/04/2003,2,0,97,13.4,,27,185,87,
1915,1,21/04/2003,1,,142,,9,27,271,90,102.888
1916,1,21/04/2003,2,0,142,10.8,,27,271,90,
1917,1,22/04/2003,1,,182,,8.9,27,476,76,0.34296
1918,1,22/04/2003,2,0,182,15,,27,476,76,
1919,1,23/04/2003,1,,184,,6.5,27,523,101,0.34296
1920,1,23/04/2003,2,0,184,18.5,,27,523,101,
1921,1,24/04/2003,1,,155,,1.1,27,476,128,0.68592
1922,1,24/04/2003,2,0,155,20.1,,27,476,128,
1923,1,25/04/2003,1,,126,,0.3,27,429,162,0.51444
1924,1,25/04/2003,2,0,126,21,,27,429,162,
1925,1,26/04/2003,1,,115,,0.3,27,405,167,0.8574
1926,1,26/04/2003,2,3.9,115,19.8,,27,405,167,
1927,1,27/04/2003,1,,107,,0,27,353,167,0.68592
1928,1,27/04/2003,2,7.3,107,19.4,,27,353,167,
1929,1,28/04/2003,1,,97,,0,27,341,150,0.8574
1930,1,28/04/2003,2,23.3,97,18.4,,27,341,150,
1931,1,29/04/2003,1,,85,,0,27,338,171,188.628
1932,1,29/04/2003,2,0,85,19.4,,27,338,171,
1933,1,30/04/2003,1,,101,,1.1,27,370,164,0.8574
1934,1,30/04/2003,2,21.7,101,18.6,,27,370,164,
1935,1,1/5/2003,1,,96,,3.7,27,320,114,240.072
1936,1,1/5/2003,2,6.6,96,18.8,,27,320,114,
1937,1,2/5/2003,1,,85,,8.2,27,185,58,222.924
1938,1,2/5/2003,2,1.6,85,13,,27,185,58,
1939,1,3/5/2003,1,,78,,8.3,27,119,110,0.51444
1940,1,3/5/2003,2,0,78,10.9,,27,119,110,
1941,1,4/5/2003,1,,105,,6.3,27,200,112,0.8574
1942,1,4/5/2003,2,0,105,10.8,,27,200,112,
1943,1,5/5/2003,1,,109,,5.9,27,268,150,0.68592
1944,1,5/5/2003,2,0,109,15,,27,268,150,
1945,1,6/5/2003,1,,60,,3.6,27,133,116,188.628
1946,1,6/5/2003,2,0,60,14,,27,133,116,
1947,1,7/5/2003,1,,45,,0,27,116,110,411.552
1948,1,7/5/2003,2,2.8,45,11.7,,27,116,110,
1949,1,8/5/2003,1,,72,,2.1,27,150,126,17.148
1950,1,8/5/2003,2,0,72,13,,27,150,126,
1951,1,9/5/2003,1,,89,,4.9,27,157,135,0.8574
1952,1,9/5/2003,2,0,89,12.3,,27,157,135,
1953,1,10/5/2003,1,,115,,8.3,27,237,115,102.888
1954,1,10/5/2003,2,0,115,14,,27,237,115,
1955,1,11/5/2003,1,,128,,8.2,27,254,102,0.17148
1956,1,11/5/2003,2,0,128,12,,27,254,102,
1957,1,12/5/2003,1,,134,,8.3,27,248,117,0.34296
1958,1,12/5/2003,2,0,134,12,,27,248,117,
1959,1,13/05/2003,1,,109,,8,27,242,146,17.148
1960,1,13/05/2003,2,0,109,13.5,,27,242,146,
1961,1,14/05/2003,1,,146,,7.7,27,372,93,154.332
1962,1,14/05/2003,2,0,146,16,,27,372,93,
1963,1,15/05/2003,1,,158,,6.4,27,405,95,0.51444
1964,1,15/05/2003,2,0,158,17,,27,405,95,
1965,1,16/05/2003,1,,156,,4.5,27,422,92,0.8574
1966,1,16/05/2003,2,0,156,17.3,,27,422,92,
1967,1,17/05/2003,1,,159,,5.7,27,493,54,154.332
1968,1,17/05/2003,2,0,159,18,,27,493,54,
1969,1,18/05/2003,1,,126,,0,27,404,145,137.184
1970,1,18/05/2003,2,0,126,21,,27,404,145,
1971,1,19/05/2003,1,,117,,0.5,27,393,140,222.924
1972,1,19/05/2003,2,0,117,19.7,,27,393,140,
1973,1,20/05/2003,1,,120,,0.9,27,356,116,102.888
1974,1,20/05/2003,2,0.3,120,18.4,,27,356,116,
1975,1,21/05/2003,1,,161,,7.2,27,388,108,137.184
1976,1,21/05/2003,2,0,161,17.4,,27,388,108,
1977,1,22/05/2003,1,,180,,2.5,27,412,112,137.184
1978,1,22/05/2003,2,0,180,18,,27,412,112,
1979,1,23/05/2003,1,,74,,4.9,27,232,111,4.287
1980,1,23/05/2003,2,28.4,74,17.5,,27,232,111,
1981,1,24/05/2003,1,,45,,8.2,27,122,30,565.884
1982,1,24/05/2003,2,6.3,45,11.7,,27,122,30,
1983,1,25/05/2003,1,,35,,2,27,41,121,497.292
1984,1,25/05/2003,2,0,35,10,,27,41,121,
1985,1,26/05/2003,1,,60,,8.2,27,38,101,0.8574
1986,1,26/05/2003,2,0,60,5.8,,27,38,101,
1987,1,27/05/2003,1,,60,,8,27,38,103,120.036
1988,1,27/05/2003,2,0,60,8.7,,27,38,103,
1989,1,28/05/2003,1,,74,,7.8,27,66,113,0.51444
1990,1,28/05/2003,2,0,74,7.7,,27,66,113,
1991,1,29/05/2003,1,,97,,6.5,27,105,117,0.34296
1992,1,29/05/2003,2,0,97,9,,27,105,117,
1993,1,30/05/2003,1,,132,,7.1,27,217,96,0.8574
1994,1,30/05/2003,2,0,132,11,,27,217,96,
1995,1,31/05/2003,1,,117,,6.2,27,203,110,0.51444
1996,1,31/05/2003,2,0,117,11.3,,27,203,110,
1997,1,1/6/2003,1,,73,,0,27,213,169,102.888
1998,1,1/6/2003,2,0,73,13.5,,27,213,169,
1999,1,2/6/2003,1,,146,,1.4,27,359,100,102.888
2000,1,2/6/2003,2,0.8,146,16,,27,359,100,
2001,1,3/6/2003,1,,30,,0,27,132,159,274.368
2002,1,3/6/2003,2,37.3,30,14.8,,27,132,159,
2003,1,4/6/2003,1,,56,,3,27,112,152,137.184
2004,1,4/6/2003,2,12.8,56,12.2,,27,112,152,
2005,1,5/6/2003,1,,62,,0,27,189,136,0.34296
2006,1,5/6/2003,2,0,62,13.6,,27,189,136,
2007,1,6/6/2003,1,,85,,5.4,27,183,148,120.036
2008,1,6/6/2003,2,0.3,85,15,,27,183,148,
2009,1,7/6/2003,1,,33,,1.3,27,83,106,222.924
2010,1,7/6/2003,2,0,33,13.4,,27,83,106,
2011,1,8/6/2003,1,,35,,6.3,27,16,119,137.184
2012,1,8/6/2003,2,0.2,35,8.1,,27,16,119,
2013,1,9/6/2003,1,,66,,0.6,27,133,141,0.8574
2014,1,9/6/2003,2,0,66,10,,27,133,141,
2015,1,10/6/2003,1,,144,,1.6,27,282,144,0.51444
2016,1,10/6/2003,2,0,144,15,,27,282,144,
2017,1,11/6/2003,1,,75,,2.2,27,237,125,188.628
2018,1,11/6/2003,2,22.1,75,17,,27,237,125,
2019,1,12/6/2003,1,,78,,7.2,27,128,130,0.8574
2020,1,12/6/2003,2,0,78,9.8,,27,128,130,
2021,1,13/06/2003,1,,91,,2.6,27,209,153,17.148
2022,1,13/06/2003,2,41,91,15.1,,27,209,153,
2023,1,14/06/2003,1,,64,,4.6,27,134,127,0.51444
2024,1,14/06/2003,2,0,64,12,,27,134,127,
2025,1,15/06/2003,1,,144,,5.4,27,327,110,0.68592
2026,1,15/06/2003,2,0,144,13.4,,27,327,110,
2027,1,16/06/2003,1,,53,,0,27,195,172,137.184
2028,1,16/06/2003,2,0,53,17.2,,27,195,172,
2029,1,17/06/2003,1,,55,,0,27,180,168,120.036
2030,1,17/06/2003,2,37.5,55,14.9,,27,180,168,
2031,1,18/06/2003,1,,62,,0,27,226,173,188.628
2032,1,18/06/2003,2,0,62,16,,27,226,173,
2033,1,19/06/2003,1,,62,,2.4,27,215,153,188.628
2034,1,19/06/2003,2,13.6,62,17.2,,27,215,153,
2035,1,20/06/2003,1,,101,,7.5,27,227,115,0.51444
2036,1,20/06/2003,2,0,101,15.2,,27,227,115,
2037,1,21/06/2003,1,,62,,2.6,27,171,163,0.68592
2038,1,21/06/2003,2,0,62,13,,27,171,163,
2039,1,22/06/2003,1,,93,,5.6,27,163,137,0.34296
2040,1,22/06/2003,2,0.8,93,12.8,,27,163,137,
2041,1,23/06/2003,1,,150,,7.6,27,290,50,0.8574
2042,1,23/06/2003,2,0,150,12,,27,290,50,
2043,1,24/06/2003,1,,67,,0,27,221,160,0.34296
2044,1,24/06/2003,2,0,67,16.4,,27,221,160,
2045,1,25/06/2003,1,,109,,4.6,27,262,135,0.51444
2046,1,25/06/2003,2,0,109,15.6,,27,262,135,
2047,1,26/06/2003,1,,94,,2.4,27,251,154,0.34296
2048,1,26/06/2003,2,0.1,94,16,,27,251,154,
2049,1,27/06/2003,1,,119,,5.1,27,288,140,0.51444
2050,1,27/06/2003,2,0,119,16.5,,27,288,140,
2051,1,28/06/2003,1,,101,,3.1,27,271,134,102.888
2052,1,28/06/2003,2,0.5,101,14.5,,27,271,134,
2053,1,29/06/2003,1,,57,,2.6,27,150,127,0.51444
2054,1,29/06/2003,2,0,57,14.4,,27,150,127,
2055,1,30/06/2003,1,,96,,6.5,27,143,130,0.17148
2056,1,30/06/2003,2,0,96,11,,27,143,130,
2057,1,1/7/2003,1,,99,,3.7,27,180,131,0.8574
2058,1,1/7/2003,2,0,99,11,,27,180,131,
2059,1,2/7/2003,1,,59,,0,27,154,119,120.036
2060,1,2/7/2003,2,0,59,14.6,,27,154,119,
2061,1,3/7/2003,1,,107,,6.5,27,204,132,0.34296
2062,1,3/7/2003,2,0,107,13,,27,204,132,
2063,1,4/7/2003,1,,132,,6.5,27,266,105,0.51444
2064,1,4/7/2003,2,0,132,13.4,,27,266,105,
2065,1,5/7/2003,1,,68,,0,27,209,141,0.8574
2066,1,5/7/2003,2,0,68,16.8,,27,209,141,
2067,1,6/7/2003,1,,36,,0.3,27,99,139,137.184
2068,1,6/7/2003,2,16.8,36,11.8,,27,99,139,
2069,1,7/7/2003,1,,33,,0,27,118,158,0.8574
2070,1,7/7/2003,2,0,33,13.8,,27,118,158,
2071,1,8/7/2003,1,,89,,3.1,27,193,180,0.8574
2072,1,8/7/2003,2,0.3,89,12.7,,27,193,180,
2073,1,9/7/2003,1,,28,,4.7,27,44,58,462.996
2074,1,9/7/2003,2,56.7,28,13.3,,27,44,58,
2075,1,10/7/2003,1,,10,,7,27,687,68,0.8574
2076,1,10/7/2003,2,0,10,3,,27,687,68,
2077,1,11/7/2003,1,,13,,8,27,694,79,25.722
2078,1,11/7/2003,2,0,13,5,,27,694,79,
2079,1,12/7/2003,1,,17,,7.2,27,684,121,0.34296
2080,1,12/7/2003,2,0,17,2.4,,27,684,121,
2081,1,13/07/2003,1,,47,,6.1,27,720,127,188.628
2082,1,13/07/2003,2,0,47,3,,27,720,127,
2083,1,14/07/2003,1,,95,,7.5,27,144,115,17.148
2084,1,14/07/2003,2,0,95,8.4,,27,144,115,
2085,1,15/07/2003,1,,66,,0,27,187,170,0.51444
2086,1,15/07/2003,2,0,66,15,,27,187,170,
2087,1,16/07/2003,1,,66,,5.6,27,62,76,0.68592
2088,1,16/07/2003,2,7.9,66,11,,27,62,76,
2089,1,17/07/2003,1,,41,,8,27,711,75,0.34296
2090,1,17/07/2003,2,0,41,3.9,,27,711,75,
2091,1,18/07/2003,1,,117,,4,27,156,123,0.34296
2092,1,18/07/2003,2,0,117,8.6,,27,156,123,
2093,1,19/07/2003,1,,144,,8.1,27,320,116,0.68592
2094,1,19/07/2003,2,0,144,14.4,,27,320,116,
2095,1,20/07/2003,1,,178,,8.2,27,487,26,154.332
2096,1,20/07/2003,2,0,178,16.5,,27,487,26,
2097,1,21/07/2003,1,,126,,0,27,118,166,0.17148
2098,1,21/07/2003,2,0.7,126,12.2,,27,118,166,
2099,1,22/07/2003,1,,28,,0,27,76,183,0.8574
2100,1,22/07/2003,2,43.6,28,9.9,,27,76,183,
2101,1,23/07/2003,1,,68,,2.1,27,164,151,0.34296
2102,1,23/07/2003,2,29.5,68,12.8,,27,164,151,
2103,1,24/07/2003,1,,51,,0,27,124,168,0.51444
2104,1,24/07/2003,2,0.4,51,13.3,,27,124,168,
2105,1,25/07/2003,1,,33,,0,27,127,176,240.072
2106,1,25/07/2003,2,1.3,33,13.8,,27,127,176,
2107,1,26/07/2003,1,,60,,0.2,27,178,159,308.664
2108,1,26/07/2003,2,1.8,60,14.5,,27,178,159,
2109,1,27/07/2003,1,,108,,7.4,27,245,140,188.628
2110,1,27/07/2003,2,0.1,108,15.9,,27,245,140,
2111,1,28/07/2003,1,,118,,7.9,27,243,138,102.888
2112,1,28/07/2003,2,0,118,14.8,,27,243,138,
2113,1,29/07/2003,1,,134,,6.1,27,321,110,188.628
